time_idx,net.enp0s31f6|received,net.enp0s31f6|sent
1690783320,20.7730336,-0.4041754
1690783350,20.7724438,-0.4043748
1690783380,20.7718539,-0.4045742
1690783410,20.7712641,-0.4047736
1690783440,20.7706743,-0.404973
1690783470,20.7700845,-0.4051725
1690783500,20.7694947,-0.4053719
1690783530,20.7689049,-0.4055713
1690783560,20.7683151,-0.4057707
1690783590,20.7677253,-0.4059701
1690783620,20.7671355,-0.4061695
1690783650,20.7665457,-0.4063689
1690783680,20.7659559,-0.4065683
1690783710,20.7653661,-0.4067677
1690783740,20.7647763,-0.4069671
1690783770,20.7641865,-0.4071665
1690783800,20.7635966,-0.4073659
1690783830,20.7630068,-0.4075653
1690783860,20.762417,-0.4077647
1690783890,20.7618272,-0.4079642
1690783920,20.7612374,-0.4081636
1690783950,20.7606476,-0.408363
1690783980,20.7600578,-0.4085624
1690784010,20.759468,-0.4087618
1690784040,20.7588782,-0.4089612
1690784070,20.7582884,-0.4091606
1690784100,20.7576986,-0.40936
1690784130,20.7571088,-0.4095594
1690784160,20.756519,-0.4097588
1690784190,20.7559291,-0.4099582
1690784220,20.7553393,-0.4101576
1690784250,20.7547495,-0.410357
1690784280,20.7541597,-0.4105564
1690784310,20.7535699,-0.4107559
1690784340,20.7529801,-0.4109553
1690784370,20.7523903,-0.4111547
1690784400,20.7518005,-0.4113541
1690784430,20.7512107,-0.4115535
1690784460,20.7506209,-0.4117529
1690784490,20.7500311,-0.4119523
1690784520,20.7494413,-0.4121517
1690784550,20.7488515,-0.4123511
1690784580,20.7482616,-0.4125505
1690784610,20.7476718,-0.4127499
1690784640,20.747082,-0.4129493
1690784670,20.7464922,-0.4131487
1690784700,20.7459024,-0.4133481
1690784730,20.7453126,-0.4135476
1690784760,20.7447228,-0.413747
1690784790,20.744133,-0.4139464
1690784820,20.7435432,-0.4141458
1690784850,20.7429534,-0.4143452
1690784880,20.7423636,-0.4145446
1690784910,20.7417738,-0.414744
1690784940,20.741184,-0.4149434
1690784970,20.7405941,-0.4151428
1690785000,20.7400043,-0.4153422
1690785030,20.7394145,-0.4155416
1690785060,20.7388247,-0.415741
1690785090,20.7382349,-0.4159404
1690785120,20.7376451,-0.4161398
1690785150,20.7370553,-0.4163393
1690785180,20.7364655,-0.4165387
1690785210,20.7358757,-0.4167381
1690785240,20.7352859,-0.4169375
1690785270,20.7346961,-0.4171369
1690785300,20.7341063,-0.4173363
1690785330,20.7335165,-0.4175357
1690785360,20.7329266,-0.4177351
1690785390,20.7323368,-0.4179345
1690785420,20.731747,-0.4181339
1690785450,20.7311572,-0.4183333
1690785480,20.7305674,-0.4185327
1690785510,20.7299776,-0.4187321
1690785540,20.7293878,-0.4189316
1690785570,20.728798,-0.419131
1690785600,20.7282082,-0.4193304
1690785630,20.7276184,-0.4195298
1690785660,20.7270286,-0.4197292
1690785690,20.7264388,-0.4199286
1690785720,20.725849,-0.420128
1690785750,20.7252592,-0.4203274
1690785780,20.7246693,-0.4205268
1690785810,20.7240795,-0.4207262
1690785840,20.7234897,-0.4209256
1690785870,20.7228999,-0.421125
1690785900,20.7223101,-0.4213244
1690785930,20.7217203,-0.4215238
1690785960,20.7211305,-0.4217233
1690785990,20.7205407,-0.4219227
1690786020,20.7199509,-0.4221221
1690786050,20.7193611,-0.4223215
1690786080,20.7187713,-0.4225209
1690786110,20.7181815,-0.4227203
1690786140,20.7175917,-0.4229197
1690786170,20.7170018,-0.4231191
1690786200,20.716412,-0.4233185
1690786230,20.7158222,-0.4235179
1690786260,20.7152324,-0.4237173
1690786290,20.7146426,-0.4239167
1690786320,20.7140528,-0.4241161
1690786350,20.713463,-0.4243155
1690786380,20.7128732,-0.424515
1690786410,20.7122834,-0.4247144
1690786440,20.7116936,-0.4249138
1690786470,20.7111038,-0.4251132
1690786500,20.710514,-0.4253126
1690786530,20.7099242,-0.425512
1690786560,20.7093343,-0.4257114
1690786590,20.7087445,-0.4259108
1690786620,20.7081547,-0.4261102
1690786650,20.7075649,-0.4263096
1690786680,20.7069751,-0.426509
1690786710,20.7063853,-0.4267084
1690786740,20.7057955,-0.4269078
1690786770,20.7052057,-0.4271072
1690786800,20.7046159,-0.4273067
1690786830,20.8144548,-0.4288505
1690786860,20.9242938,-0.4303944
1690786890,21.0341328,-0.4319382
1690786920,21.1439717,-0.4334821
1690786950,21.2538107,-0.435026
1690786980,21.3636496,-0.4365698
1690787010,21.4734886,-0.4381137
1690787040,21.5833275,-0.4396575
1690787070,21.6931665,-0.4412014
1690787100,21.8030055,-0.4427452
1690787130,21.9128444,-0.4442891
1690787160,22.0226834,-0.445833
1690787190,22.1325223,-0.4473768
1690787220,22.2423613,-0.4489207
1690787250,22.3522002,-0.4504645
1690787280,22.4620392,-0.4520084
1690787310,22.5718782,-0.4535523
1690787340,22.6817171,-0.4550961
1690787370,22.7915561,-0.45664
1690787400,22.901395,-0.4581838
1690787430,23.011234,-0.4597277
1690787460,23.121073,-0.4612716
1690787490,23.2309119,-0.4628154
1690787520,23.3407509,-0.4643593
1690787550,23.4505898,-0.4659031
1690787580,23.5604288,-0.467447
1690787610,23.6702677,-0.4689909
1690787640,23.7801067,-0.4705347
1690787670,23.8899457,-0.4720786
1690787700,23.9997846,-0.4736224
1690787730,24.1096236,-0.4751663
1690787760,24.2194625,-0.4767102
1690787790,24.3293015,-0.478254
1690787820,24.4391404,-0.4797979
1690787850,24.5489794,-0.4813417
1690787880,24.6588184,-0.4828856
1690787910,24.7686573,-0.4844295
1690787940,24.8784963,-0.4859733
1690787970,24.9883352,-0.4875172
1690788000,25.0981742,-0.489061
1690788030,25.2080131,-0.4906049
1690788060,25.3178521,-0.4921487
1690788090,25.4276911,-0.4936926
1690788120,25.53753,-0.4952365
1690788150,25.647369,-0.4967803
1690788180,25.7572079,-0.4983242
1690788210,25.8670469,-0.499868
1690788240,25.9768859,-0.5014119
1690788270,26.0867248,-0.5029558
1690788300,26.1965638,-0.5044996
1690788330,26.3064027,-0.5060435
1690788360,26.4162417,-0.5075873
1690788390,26.5260806,-0.5091312
1690788420,26.6359196,-0.5106751
1690788450,26.7457586,-0.5122189
1690788480,26.8555975,-0.5137628
1690788510,26.9654365,-0.5153066
1690788540,27.0752754,-0.5168505
1690788570,27.1851144,-0.5183944
1690788600,27.2949533,-0.5199382
1690788630,27.4047923,-0.5214821
1690788660,27.5146313,-0.5230259
1690788690,27.6244702,-0.5245698
1690788720,27.7343092,-0.5261137
1690788750,27.8441481,-0.5276575
1690788780,27.9539871,-0.5292014
1690788810,28.063826,-0.5307452
1690788840,28.173665,-0.5322891
1690788870,28.283504,-0.533833
1690788900,28.3933429,-0.5353768
1690788930,28.5031819,-0.5369207
1690788960,28.6130208,-0.5384645
1690788990,28.7228598,-0.5400084
1690789020,28.8326987,-0.5415523
1690789050,28.9425377,-0.5430961
1690789080,29.0523767,-0.54464
1690789110,29.1622156,-0.5461838
1690789140,29.2720546,-0.5477277
1690789170,29.3818935,-0.5492715
1690789200,29.4917325,-0.5508154
1690789230,29.6015715,-0.5523593
1690789260,29.7114104,-0.5539031
1690789290,29.8212494,-0.555447
1690789320,29.9310883,-0.5569908
1690789350,30.0409273,-0.5585347
1690789380,30.1507662,-0.5600786
1690789410,30.2606052,-0.5616224
1690789440,30.3704442,-0.5631663
1690789470,30.4802831,-0.5647101
1690789500,30.5901221,-0.566254
1690789530,30.699961,-0.5677979
1690789560,30.8098,-0.5693417
1690789590,30.9196389,-0.5708856
1690789620,31.0294779,-0.5724294
1690789650,31.1393169,-0.5739733
1690789680,31.2491558,-0.5755172
1690789710,31.3589948,-0.577061
1690789740,31.4688337,-0.5786049
1690789770,31.5786727,-0.5801487
1690789800,31.6885116,-0.5816926
1690789830,31.7983506,-0.5832365
1690789860,31.9081896,-0.5847803
1690789890,32.0180285,-0.5863242
1690789920,32.1278675,-0.587868
1690789950,32.2377064,-0.5894119
1690789980,32.3475454,-0.5909558
1690790010,32.4573843,-0.5924996
1690790040,32.5672233,-0.5940435
1690790070,32.6770623,-0.5955873
1690790100,32.7869012,-0.5971312
1690790130,32.8967402,-0.598675
1690790160,33.0065791,-0.6002189
1690790190,33.1164181,-0.6017628
1690790220,33.2262571,-0.6033066
1690790250,33.336096,-0.6048505
1690790280,33.445935,-0.6063943
1690790310,33.5557739,-0.6079382
1690790340,33.6656129,-0.6094821
1690790370,33.7754518,-0.6110259
1690790400,33.8852908,-0.6125698
1690790430,33.8957797,-0.6114901
1690790460,33.9062686,-0.6104104
1690790490,33.9167575,-0.6093308
1690790520,33.9272465,-0.6082511
1690790550,33.9377354,-0.6071714
1690790580,33.9482243,-0.6060917
1690790610,33.9587132,-0.6050121
1690790640,33.9692021,-0.6039324
1690790670,33.979691,-0.6028527
1690790700,33.9901799,-0.601773
1690790730,34.0006689,-0.6006934
1690790760,34.0111578,-0.5996137
1690790790,34.0216467,-0.598534
1690790820,34.0321356,-0.5974543
1690790850,34.0426245,-0.5963747
1690790880,34.0531134,-0.595295
1690790910,34.0636023,-0.5942153
1690790940,34.0740913,-0.5931357
1690790970,34.0845802,-0.592056
1690791000,34.0950691,-0.5909763
1690791030,34.105558,-0.5898966
1690791060,34.1160469,-0.588817
1690791090,34.1265358,-0.5877373
1690791120,34.1370247,-0.5866576
1690791150,34.1475137,-0.5855779
1690791180,34.1580026,-0.5844983
1690791210,34.1684915,-0.5834186
1690791240,34.1789804,-0.5823389
1690791270,34.1894693,-0.5812592
1690791300,34.1999582,-0.5801796
1690791330,34.2104471,-0.5790999
1690791360,34.2209361,-0.5780202
1690791390,34.231425,-0.5769405
1690791420,34.2419139,-0.5758609
1690791450,34.2524028,-0.5747812
1690791480,34.2628917,-0.5737015
1690791510,34.2733806,-0.5726218
1690791540,34.2838695,-0.5715422
1690791570,34.2943585,-0.5704625
1690791600,34.3048474,-0.5693828
1690791630,34.3153363,-0.5683031
1690791660,34.3258252,-0.5672235
1690791690,34.3363141,-0.5661438
1690791720,34.346803,-0.5650641
1690791750,34.3572919,-0.5639845
1690791780,34.3677809,-0.5629048
1690791810,34.3782698,-0.5618251
1690791840,34.3887587,-0.5607454
1690791870,34.3992476,-0.5596658
1690791900,34.4097365,-0.5585861
1690791930,34.4202254,-0.5575064
1690791960,34.4307143,-0.5564267
1690791990,34.4412033,-0.5553471
1690792020,34.4516922,-0.5542674
1690792050,34.4621811,-0.5531877
1690792080,34.47267,-0.552108
1690792110,34.4831589,-0.5510284
1690792140,34.4936478,-0.5499487
1690792170,34.5041367,-0.548869
1690792200,34.5146257,-0.5477893
1690792230,34.5251146,-0.5467097
1690792260,34.5356035,-0.54563
1690792290,34.5460924,-0.5445503
1690792320,34.5565813,-0.5434706
1690792350,34.5670702,-0.542391
1690792380,34.5775591,-0.5413113
1690792410,34.5880481,-0.5402316
1690792440,34.598537,-0.5391519
1690792470,34.6090259,-0.5380723
1690792500,34.6195148,-0.5369926
1690792530,34.6300037,-0.5359129
1690792560,34.6404926,-0.5348333
1690792590,34.6509815,-0.5337536
1690792620,34.6614704,-0.5326739
1690792650,34.6719594,-0.5315942
1690792680,34.6824483,-0.5305146
1690792710,34.6929372,-0.5294349
1690792740,34.7034261,-0.5283552
1690792770,34.713915,-0.5272755
1690792800,34.7244039,-0.5261959
1690792830,34.7348928,-0.5251162
1690792860,34.7453818,-0.5240365
1690792890,34.7558707,-0.5229568
1690792920,34.7663596,-0.5218772
1690792950,34.7768485,-0.5207975
1690792980,34.7873374,-0.5197178
1690793010,34.7978263,-0.5186381
1690793040,34.8083152,-0.5175585
1690793070,34.8188042,-0.5164788
1690793100,34.8292931,-0.5153991
1690793130,34.839782,-0.5143194
1690793160,34.8502709,-0.5132398
1690793190,34.8607598,-0.5121601
1690793220,34.8712487,-0.5110804
1690793250,34.8817376,-0.5100007
1690793280,34.8922266,-0.5089211
1690793310,34.9027155,-0.5078414
1690793340,34.9132044,-0.5067617
1690793370,34.9236933,-0.5056821
1690793400,34.9341822,-0.5046024
1690793430,34.9446711,-0.5035227
1690793460,34.95516,-0.502443
1690793490,34.965649,-0.5013634
1690793520,34.9761379,-0.5002837
1690793550,34.9866268,-0.499204
1690793580,34.9971157,-0.4981243
1690793610,35.0076046,-0.4970447
1690793640,35.0180935,-0.495965
1690793670,35.0285824,-0.4948853
1690793700,35.0390714,-0.4938056
1690793730,35.0495603,-0.492726
1690793760,35.0600492,-0.4916463
1690793790,35.0705381,-0.4905666
1690793820,35.081027,-0.4894869
1690793850,35.0915159,-0.4884073
1690793880,35.1020048,-0.4873276
1690793910,35.1124938,-0.4862479
1690793940,35.1229827,-0.4851682
1690793970,35.1334716,-0.4840886
1690794000,35.1439605,-0.4830089
1690794030,35.1366191,-0.4823568
1690794060,35.1292776,-0.4817046
1690794090,35.1219362,-0.4810525
1690794120,35.1145948,-0.4804003
1690794150,35.1072533,-0.4797482
1690794180,35.0999119,-0.4790961
1690794210,35.0925705,-0.4784439
1690794240,35.085229,-0.4777918
1690794270,35.0778876,-0.4771397
1690794300,35.0705462,-0.4764875
1690794330,35.0632047,-0.4758354
1690794360,35.0558633,-0.4751833
1690794390,35.0485218,-0.4745311
1690794420,35.0411804,-0.473879
1690794450,35.033839,-0.4732268
1690794480,35.0264975,-0.4725747
1690794510,35.0191561,-0.4719226
1690794540,35.0118147,-0.4712704
1690794570,35.0044732,-0.4706183
1690794600,34.9971318,-0.4699662
1690794630,34.9897904,-0.469314
1690794660,34.9824489,-0.4686619
1690794690,34.9751075,-0.4680097
1690794720,34.9677661,-0.4673576
1690794750,34.9604246,-0.4667055
1690794780,34.9530832,-0.4660533
1690794810,34.9457418,-0.4654012
1690794840,34.9384003,-0.4647491
1690794870,34.9310589,-0.4640969
1690794900,34.9237174,-0.4634448
1690794930,34.916376,-0.4627926
1690794960,34.9090346,-0.4621405
1690794990,34.9016931,-0.4614884
1690795020,34.8943517,-0.4608362
1690795050,34.8870103,-0.4601841
1690795080,34.8796688,-0.459532
1690795110,34.8723274,-0.4588798
1690795140,34.864986,-0.4582277
1690795170,34.8576445,-0.4575755
1690795200,34.8503031,-0.4569234
1690795230,34.8429617,-0.4562713
1690795260,34.8356202,-0.4556191
1690795290,34.8282788,-0.454967
1690795320,34.8209374,-0.4543149
1690795350,34.8135959,-0.4536627
1690795380,34.8062545,-0.4530106
1690795410,34.798913,-0.4523584
1690795440,34.7915716,-0.4517063
1690795470,34.7842302,-0.4510542
1690795500,34.7768887,-0.450402
1690795530,34.7695473,-0.4497499
1690795560,34.7622059,-0.4490978
1690795590,34.7548644,-0.4484456
1690795620,34.747523,-0.4477935
1690795650,34.7401816,-0.4471414
1690795680,34.7328401,-0.4464892
1690795710,34.7254987,-0.4458371
1690795740,34.7181573,-0.4451849
1690795770,34.7108158,-0.4445328
1690795800,34.7034744,-0.4438807
1690795830,34.696133,-0.4432285
1690795860,34.6887915,-0.4425764
1690795890,34.6814501,-0.4419243
1690795920,34.6741087,-0.4412721
1690795950,34.6667672,-0.44062
1690795980,34.6594258,-0.4399678
1690796010,34.6520843,-0.4393157
1690796040,34.6447429,-0.4386636
1690796070,34.6374015,-0.4380114
1690796100,34.63006,-0.4373593
1690796130,34.6227186,-0.4367072
1690796160,34.6153772,-0.436055
1690796190,34.6080357,-0.4354029
1690796220,34.6006943,-0.4347507
1690796250,34.5933529,-0.4340986
1690796280,34.5860114,-0.4334465
1690796310,34.57867,-0.4327943
1690796340,34.5713286,-0.4321422
1690796370,34.5639871,-0.4314901
1690796400,34.5566457,-0.4308379
1690796430,34.5493043,-0.4301858
1690796460,34.5419628,-0.4295336
1690796490,34.5346214,-0.4288815
1690796520,34.5272799,-0.4282294
1690796550,34.5199385,-0.4275772
1690796580,34.5125971,-0.4269251
1690796610,34.5052556,-0.426273
1690796640,34.4979142,-0.4256208
1690796670,34.4905728,-0.4249687
1690796700,34.4832313,-0.4243166
1690796730,34.4758899,-0.4236644
1690796760,34.4685485,-0.4230123
1690796790,34.461207,-0.4223601
1690796820,34.4538656,-0.421708
1690796850,34.4465242,-0.4210559
1690796880,34.4391827,-0.4204037
1690796910,34.4318413,-0.4197516
1690796940,34.4244999,-0.4190995
1690796970,34.4171584,-0.4184473
1690797000,34.409817,-0.4177952
1690797030,34.4024755,-0.417143
1690797060,34.3951341,-0.4164909
1690797090,34.3877927,-0.4158388
1690797120,34.3804512,-0.4151866
1690797150,34.3731098,-0.4145345
1690797180,34.3657684,-0.4138824
1690797210,34.3584269,-0.4132302
1690797240,34.3510855,-0.4125781
1690797270,34.3437441,-0.4119259
1690797300,34.3364026,-0.4112738
1690797330,34.3290612,-0.4106217
1690797360,34.3217198,-0.4099695
1690797390,34.3143783,-0.4093174
1690797420,34.3070369,-0.4086653
1690797450,34.2996955,-0.4080131
1690797480,34.292354,-0.407361
1690797510,34.2850126,-0.4067088
1690797540,34.2776712,-0.4060567
1690797570,34.2703297,-0.4054046
1690797600,34.2629883,-0.4047524
1690797630,34.2718152,-0.404862
1690797660,34.2806422,-0.4049716
1690797690,34.2894691,-0.4050812
1690797720,34.2982961,-0.4051908
1690797750,34.307123,-0.4053003
1690797780,34.31595,-0.4054099
1690797810,34.3247769,-0.4055195
1690797840,34.3336039,-0.4056291
1690797870,34.3424308,-0.4057387
1690797900,34.3512578,-0.4058483
1690797930,34.3600847,-0.4059578
1690797960,34.3689117,-0.4060674
1690797990,34.3777386,-0.406177
1690798020,34.3865656,-0.4062866
1690798050,34.3953925,-0.4063962
1690798080,34.4042195,-0.4065057
1690798110,34.4130464,-0.4066153
1690798140,34.4218734,-0.4067249
1690798170,34.4307003,-0.4068345
1690798200,34.4395273,-0.4069441
1690798230,34.4483542,-0.4070536
1690798260,34.4571812,-0.4071632
1690798290,34.4660081,-0.4072728
1690798320,34.4748351,-0.4073824
1690798350,34.483662,-0.407492
1690798380,34.492489,-0.4076016
1690798410,34.5013159,-0.4077111
1690798440,34.5101429,-0.4078207
1690798470,34.5189698,-0.4079303
1690798500,34.5277968,-0.4080399
1690798530,34.5366237,-0.4081495
1690798560,34.5454507,-0.408259
1690798590,34.5542776,-0.4083686
1690798620,34.5631046,-0.4084782
1690798650,34.5719315,-0.4085878
1690798680,34.5807585,-0.4086974
1690798710,34.5895854,-0.408807
1690798740,34.5984124,-0.4089165
1690798770,34.6072393,-0.4090261
1690798800,34.6160663,-0.4091357
1690798830,34.6248932,-0.4092453
1690798860,34.6337202,-0.4093549
1690798890,34.6425471,-0.4094644
1690798920,34.6513741,-0.409574
1690798950,34.660201,-0.4096836
1690798980,34.669028,-0.4097932
1690799010,34.6778549,-0.4099028
1690799040,34.6866819,-0.4100123
1690799070,34.6955088,-0.4101219
1690799100,34.7043358,-0.4102315
1690799130,34.7131627,-0.4103411
1690799160,34.7219897,-0.4104507
1690799190,34.7308166,-0.4105603
1690799220,34.7396436,-0.4106698
1690799250,34.7484705,-0.4107794
1690799280,34.7572975,-0.410889
1690799310,34.7661244,-0.4109986
1690799340,34.7749514,-0.4111082
1690799370,34.7837783,-0.4112177
1690799400,34.7926053,-0.4113273
1690799430,34.8014322,-0.4114369
1690799460,34.8102592,-0.4115465
1690799490,34.8190861,-0.4116561
1690799520,34.827913,-0.4117657
1690799550,34.83674,-0.4118752
1690799580,34.8455669,-0.4119848
1690799610,34.8543939,-0.4120944
1690799640,34.8632208,-0.412204
1690799670,34.8720478,-0.4123136
1690799700,34.8808747,-0.4124231
1690799730,34.8897017,-0.4125327
1690799760,34.8985286,-0.4126423
1690799790,34.9073556,-0.4127519
1690799820,34.9161825,-0.4128615
1690799850,34.9250095,-0.4129711
1690799880,34.9338364,-0.4130806
1690799910,34.9426634,-0.4131902
1690799940,34.9514903,-0.4132998
1690799970,34.9603173,-0.4134094
1690800000,34.9691442,-0.413519
1690800030,34.9779712,-0.4136285
1690800060,34.9867981,-0.4137381
1690800090,34.9956251,-0.4138477
1690800120,35.004452,-0.4139573
1690800150,35.013279,-0.4140669
1690800180,35.0221059,-0.4141764
1690800210,35.0309329,-0.414286
1690800240,35.0397598,-0.4143956
1690800270,35.0485868,-0.4145052
1690800300,35.0574137,-0.4146148
1690800330,35.0662407,-0.4147244
1690800360,35.0750676,-0.4148339
1690800390,35.0838946,-0.4149435
1690800420,35.0927215,-0.4150531
1690800450,35.1015485,-0.4151627
1690800480,35.1103754,-0.4152723
1690800510,35.1192024,-0.4153818
1690800540,35.1280293,-0.4154914
1690800570,35.1368563,-0.415601
1690800600,35.1456832,-0.4157106
1690800630,35.1545102,-0.4158202
1690800660,35.1633371,-0.4159298
1690800690,35.1721641,-0.4160393
1690800720,35.180991,-0.4161489
1690800750,35.189818,-0.4162585
1690800780,35.1986449,-0.4163681
1690800810,35.2074719,-0.4164777
1690800840,35.2162988,-0.4165872
1690800870,35.2251258,-0.4166968
1690800900,35.2339527,-0.4168064
1690800930,35.2427797,-0.416916
1690800960,35.2516066,-0.4170256
1690800990,35.2604336,-0.4171352
1690801020,35.2692605,-0.4172447
1690801050,35.2780875,-0.4173543
1690801080,35.2869144,-0.4174639
1690801110,35.2957414,-0.4175735
1690801140,35.3045683,-0.4176831
1690801170,35.3133953,-0.4177926
1690801200,35.3222222,-0.4179022
1690801230,35.3099872,-0.4180436
1690801260,35.2977521,-0.418185
1690801290,35.285517,-0.4183264
1690801320,35.273282,-0.4184679
1690801350,35.2610469,-0.4186093
1690801380,35.2488118,-0.4187507
1690801410,35.2365768,-0.4188921
1690801440,35.2243417,-0.4190335
1690801470,35.2121067,-0.4191749
1690801500,35.1998716,-0.4193163
1690801530,35.1876365,-0.4194577
1690801560,35.1754015,-0.4195991
1690801590,35.1631664,-0.4197405
1690801620,35.1509314,-0.4198819
1690801650,35.1386963,-0.4200233
1690801680,35.1264612,-0.4201647
1690801710,35.1142262,-0.4203061
1690801740,35.1019911,-0.4204476
1690801770,35.089756,-0.420589
1690801800,35.077521,-0.4207304
1690801830,35.0652859,-0.4208718
1690801860,35.0530509,-0.4210132
1690801890,35.0408158,-0.4211546
1690801920,35.0285807,-0.421296
1690801950,35.0163457,-0.4214374
1690801980,35.0041106,-0.4215788
1690802010,34.9918755,-0.4217202
1690802040,34.9796405,-0.4218616
1690802070,34.9674054,-0.422003
1690802100,34.9551704,-0.4221444
1690802130,34.9429353,-0.4222859
1690802160,34.9307002,-0.4224273
1690802190,34.9184652,-0.4225687
1690802220,34.9062301,-0.4227101
1690802250,34.893995,-0.4228515
1690802280,34.88176,-0.4229929
1690802310,34.8695249,-0.4231343
1690802340,34.8572899,-0.4232757
1690802370,34.8450548,-0.4234171
1690802400,34.8328197,-0.4235585
1690802430,34.8205847,-0.4236999
1690802460,34.8083496,-0.4238413
1690802490,34.7961145,-0.4239827
1690802520,34.7838795,-0.4241241
1690802550,34.7716444,-0.4242656
1690802580,34.7594094,-0.424407
1690802610,34.7471743,-0.4245484
1690802640,34.7349392,-0.4246898
1690802670,34.7227042,-0.4248312
1690802700,34.7104691,-0.4249726
1690802730,34.698234,-0.425114
1690802760,34.685999,-0.4252554
1690802790,34.6737639,-0.4253968
1690802820,34.6615289,-0.4255382
1690802850,34.6492938,-0.4256796
1690802880,34.6370587,-0.425821
1690802910,34.6248237,-0.4259624
1690802940,34.6125886,-0.4261039
1690802970,34.6003536,-0.4262453
1690803000,34.5881185,-0.4263867
1690803030,34.5758834,-0.4265281
1690803060,34.5636484,-0.4266695
1690803090,34.5514133,-0.4268109
1690803120,34.5391782,-0.4269523
1690803150,34.5269432,-0.4270937
1690803180,34.5147081,-0.4272351
1690803210,34.5024731,-0.4273765
1690803240,34.490238,-0.4275179
1690803270,34.4780029,-0.4276593
1690803300,34.4657679,-0.4278007
1690803330,34.4535328,-0.4279421
1690803360,34.4412977,-0.4280836
1690803390,34.4290627,-0.428225
1690803420,34.4168276,-0.4283664
1690803450,34.4045926,-0.4285078
1690803480,34.3923575,-0.4286492
1690803510,34.3801224,-0.4287906
1690803540,34.3678874,-0.428932
1690803570,34.3556523,-0.4290734
1690803600,34.3434172,-0.4292148
1690803630,34.3311822,-0.4293562
1690803660,34.3189471,-0.4294976
1690803690,34.3067121,-0.429639
1690803720,34.294477,-0.4297804
1690803750,34.2822419,-0.4299219
1690803780,34.2700069,-0.4300633
1690803810,34.2577718,-0.4302047
1690803840,34.2455367,-0.4303461
1690803870,34.2333017,-0.4304875
1690803900,34.2210666,-0.4306289
1690803930,34.2088316,-0.4307703
1690803960,34.1965965,-0.4309117
1690803990,34.1843614,-0.4310531
1690804020,34.1721264,-0.4311945
1690804050,34.1598913,-0.4313359
1690804080,34.1476562,-0.4314773
1690804110,34.1354212,-0.4316187
1690804140,34.1231861,-0.4317602
1690804170,34.1109511,-0.4319016
1690804200,34.098716,-0.432043
1690804230,34.0864809,-0.4321844
1690804260,34.0742459,-0.4323258
1690804290,34.0620108,-0.4324672
1690804320,34.0497758,-0.4326086
1690804350,34.0375407,-0.43275
1690804380,34.0253056,-0.4328914
1690804410,34.0130706,-0.4330328
1690804440,34.0008355,-0.4331742
1690804470,33.9886004,-0.4333156
1690804500,33.9763654,-0.433457
1690804530,33.9641303,-0.4335984
1690804560,33.9518953,-0.4337399
1690804590,33.9396602,-0.4338813
1690804620,33.9274251,-0.4340227
1690804650,33.9151901,-0.4341641
1690804680,33.902955,-0.4343055
1690804710,33.8907199,-0.4344469
1690804740,33.8784849,-0.4345883
1690804770,33.8662498,-0.4347297
1690804800,33.8540148,-0.4348711
1690804830,33.8630486,-0.4347595
1690804860,33.8720825,-0.4346479
1690804890,33.8811164,-0.4345362
1690804920,33.8901502,-0.4344246
1690804950,33.8991841,-0.434313
1690804980,33.908218,-0.4342014
1690805010,33.9172519,-0.4340898
1690805040,33.9262857,-0.4339781
1690805070,33.9353196,-0.4338665
1690805100,33.9443535,-0.4337549
1690805130,33.9533874,-0.4336433
1690805160,33.9624212,-0.4335316
1690805190,33.9714551,-0.43342
1690805220,33.980489,-0.4333084
1690805250,33.9895228,-0.4331968
1690805280,33.9985567,-0.4330852
1690805310,34.0075906,-0.4329735
1690805340,34.0166245,-0.4328619
1690805370,34.0256583,-0.4327503
1690805400,34.0346922,-0.4326387
1690805430,34.0437261,-0.432527
1690805460,34.0527599,-0.4324154
1690805490,34.0617938,-0.4323038
1690805520,34.0708277,-0.4321922
1690805550,34.0798616,-0.4320806
1690805580,34.0888954,-0.4319689
1690805610,34.0979293,-0.4318573
1690805640,34.1069632,-0.4317457
1690805670,34.1159971,-0.4316341
1690805700,34.1250309,-0.4315224
1690805730,34.1340648,-0.4314108
1690805760,34.1430987,-0.4312992
1690805790,34.1521325,-0.4311876
1690805820,34.1611664,-0.431076
1690805850,34.1702003,-0.4309643
1690805880,34.1792342,-0.4308527
1690805910,34.188268,-0.4307411
1690805940,34.1973019,-0.4306295
1690805970,34.2063358,-0.4305178
1690806000,34.2153696,-0.4304062
1690806030,34.2244035,-0.4302946
1690806060,34.2334374,-0.430183
1690806090,34.2424713,-0.4300714
1690806120,34.2515051,-0.4299597
1690806150,34.260539,-0.4298481
1690806180,34.2695729,-0.4297365
1690806210,34.2786068,-0.4296249
1690806240,34.2876406,-0.4295132
1690806270,34.2966745,-0.4294016
1690806300,34.3057084,-0.42929
1690806330,34.3147422,-0.4291784
1690806360,34.3237761,-0.4290668
1690806390,34.33281,-0.4289551
1690806420,34.3418439,-0.4288435
1690806450,34.3508777,-0.4287319
1690806480,34.3599116,-0.4286203
1690806510,34.3689455,-0.4285086
1690806540,34.3779793,-0.428397
1690806570,34.3870132,-0.4282854
1690806600,34.3960471,-0.4281738
1690806630,34.405081,-0.4280622
1690806660,34.4141148,-0.4279505
1690806690,34.4231487,-0.4278389
1690806720,34.4321826,-0.4277273
1690806750,34.4412165,-0.4276157
1690806780,34.4502503,-0.427504
1690806810,34.4592842,-0.4273924
1690806840,34.4683181,-0.4272808
